,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED
34666,2015,8,17,1,B6,SJU,BOS,10.0,1674,0.0,0
34667,2015,8,17,1,AA,MCI,DCA,-7.0,949,-8.0,0
34668,2015,8,17,1,OO,LAX,OKC,64.0,1187,47.0,0
34669,2015,8,17,1,WN,PVD,MCO,13.0,1072,11.0,0
34670,2015,8,17,1,EV,CAE,ATL,-8.0,192,-8.0,0
34671,2015,8,17,1,OO,DEN,CID,-3.0,692,-2.0,0
34672,2015,8,17,1,UA,LAX,HNL,10.0,2556,9.0,0
34673,2015,8,17,1,VX,LAX,JFK,-5.0,2475,-14.0,0
34674,2015,8,17,1,WN,MDW,BUF,-2.0,468,-11.0,0
34675,2015,8,17,1,MQ,DFW,GCK,-5.0,404,-8.0,0
34676,2015,8,17,1,DL,ATL,VPS,10.0,250,9.0,0
34677,2015,8,17,1,DL,ATL,DFW,1.0,731,-6.0,0
34678,2015,8,17,1,EV,OAJ,ATL,-4.0,399,-4.0,0
34679,2015,8,17,1,EV,ORD,PVD,186.0,849,201.0,0
34680,2015,8,17,1,DL,ATL,MSY,-4.0,425,-6.0,0
34681,2015,8,17,1,WN,STL,OMA,-7.0,342,-3.0,0
34682,2015,8,17,1,DL,MSP,PHX,5.0,1276,2.0,0
34683,2015,8,17,1,AA,ORD,AUS,-7.0,978,12.0,0
34684,2015,8,17,1,AA,PHX,CLT,-2.0,1773,-5.0,0
34685,2015,8,17,1,F9,DEN,DSM,-7.0,589,-13.0,0
34686,2015,8,17,1,AA,LGA,DFW,-1.0,1389,-28.0,0
34687,2015,8,17,1,MQ,DFW,DRO,-2.0,674,-8.0,0
34688,2015,8,17,1,UA,LAS,SFO,6.0,414,-17.0,0
34689,2015,8,17,1,UA,ORD,DEN,5.0,888,87.0,0
34690,2015,8,17,1,OO,SEA,LAS,-4.0,867,-20.0,0
34691,2015,8,17,1,OO,SLC,BIL,-1.0,387,3.0,0
34692,2015,8,17,1,AA,PHX,ATL,23.0,1587,33.0,0
34693,2015,8,17,1,OO,BIS,MSP,-10.0,386,-4.0,0
34694,2015,8,17,1,EV,LFT,IAH,-6.0,201,-22.0,0
34695,2015,8,17,1,MQ,GNV,MIA,-5.0,294,-2.0,0
34696,2015,8,17,1,UA,MCO,IAH,84.0,854,72.0,0
34697,2015,8,17,1,EV,CLT,IAH,2.0,912,-4.0,0
34698,2015,8,17,1,DL,ATL,RSW,-4.0,515,64.0,0
34699,2015,8,17,1,OO,LAX,SLC,27.0,590,19.0,0
34700,2015,8,17,1,EV,IAH,AEX,-6.0,190,-8.0,0
34701,2015,8,17,1,AA,STX,MIA,-1.0,1139,9.0,0
34702,2015,8,17,1,UA,LAX,EWR,7.0,2454,-17.0,0
34703,2015,8,17,1,EV,ATL,HPN,14.0,780,0.0,0
34704,2015,8,17,1,AA,PHL,PIT,-4.0,268,-18.0,0
34705,2015,8,17,1,AA,CLT,FLL,-1.0,632,-5.0,0
34706,2015,8,17,1,B6,BOS,CLE,39.0,563,19.0,0
34707,2015,8,17,1,AA,SAN,PHX,6.0,304,5.0,0
34708,2015,8,17,1,WN,BOI,LAS,3.0,519,-2.0,0
34709,2015,8,17,1,EV,HRL,IAH,-10.0,295,-6.0,0
34710,2015,8,17,1,UA,SFO,KOA,12.0,2367,4.0,0
34711,2015,8,17,1,EV,BTV,ORD,149.0,763,126.0,0
34712,2015,8,17,1,OO,SFO,STL,17.0,1735,17.0,0
34713,2015,8,17,1,EV,EWR,CLT,-5.0,529,-10.0,0
34714,2015,8,17,1,AA,DFW,JFK,-5.0,1391,-17.0,0
34715,2015,8,17,1,DL,LGA,BOS,-2.0,184,-30.0,0
34716,2015,8,17,1,AA,ORD,DFW,73.0,802,87.0,0
34717,2015,8,17,1,UA,IAD,IAH,7.0,1190,1.0,0
34718,2015,8,17,1,DL,MSP,STL,-3.0,448,-8.0,0
34719,2015,8,17,1,EV,GSP,ORD,,578,,1
34720,2015,8,17,1,OO,DEN,RAP,52.0,300,51.0,0
34721,2015,8,17,1,WN,CMH,DEN,47.0,1154,59.0,0
34722,2015,8,17,1,DL,DTW,SEA,2.0,1927,-3.0,0
34723,2015,8,17,1,AS,GEG,SEA,-2.0,224,0.0,0
34724,2015,8,17,1,DL,ATL,SAN,-3.0,1892,32.0,0
34725,2015,8,17,1,B6,MCO,BOS,9.0,1121,25.0,0
34726,2015,8,17,1,WN,HOU,DAL,-5.0,239,-1.0,0
34727,2015,8,17,1,WN,LAS,OAK,6.0,407,2.0,0
34728,2015,8,17,1,UA,BOS,SFO,52.0,2704,46.0,0
34729,2015,8,17,1,DL,PHL,ATL,45.0,666,51.0,0
34730,2015,8,17,1,UA,EWR,SAT,3.0,1569,-19.0,0
34731,2015,8,17,1,AA,PHX,MKE,-5.0,1460,-12.0,0
34732,2015,8,17,1,WN,DAL,FLL,-3.0,1108,-15.0,0
34733,2015,8,17,1,MQ,JAN,DFW,160.0,408,146.0,0
34734,2015,8,17,1,WN,MEM,HOU,17.0,484,4.0,0
34735,2015,8,17,1,WN,LAS,PHX,,255,,1
34736,2015,8,17,1,DL,ATL,HSV,189.0,151,178.0,0
34737,2015,8,17,1,NK,BOS,LAS,3.0,2381,28.0,0
34738,2015,8,17,1,B6,RIC,BOS,-1.0,474,6.0,0
34739,2015,8,17,1,WN,PHX,LAS,44.0,255,34.0,0
34740,2015,8,17,1,OO,MCI,ORD,142.0,403,140.0,0
34741,2015,8,17,1,EV,EWR,DTW,-5.0,488,-27.0,0
34742,2015,8,17,1,EV,DFW,TYS,15.0,772,21.0,0
34743,2015,8,17,1,AA,PHX,GEG,22.0,1020,23.0,0
34744,2015,8,17,1,DL,SLC,DFW,26.0,989,4.0,0
34745,2015,8,17,1,DL,DTW,GRR,-5.0,120,-1.0,0
34746,2015,8,17,1,WN,DEN,LAX,5.0,862,1.0,0
34747,2015,8,17,1,EV,DFW,SHV,94.0,190,82.0,0
34748,2015,8,17,1,WN,SEA,SMF,86.0,605,83.0,0
34749,2015,8,17,1,WN,MDW,BHM,8.0,570,-2.0,0
34750,2015,8,17,1,UA,LIH,SFO,2.0,2447,-21.0,0
34751,2015,8,17,1,WN,LAX,DEN,-2.0,862,0.0,0
34752,2015,8,17,1,OO,ORD,MKE,4.0,67,-9.0,0
34753,2015,8,17,1,UA,ORD,LAX,59.0,1744,64.0,0
34754,2015,8,17,1,EV,ORD,LAN,124.0,179,114.0,0
34755,2015,8,17,1,AA,MIA,DTW,-3.0,1145,-19.0,0
34756,2015,8,17,1,AA,PHL,BOS,15.0,280,0.0,0
34757,2015,8,17,1,WN,STL,BNA,-5.0,272,-7.0,0
34758,2015,8,17,1,HA,OGG,LAX,18.0,2486,2.0,0
34759,2015,8,17,1,EV,DFW,TYR,166.0,102,159.0,0
34760,2015,8,17,1,UA,EWR,BOS,-5.0,200,-13.0,0
34761,2015,8,17,1,OO,DEN,CPR,-5.0,230,-9.0,0
34762,2015,8,17,1,OO,SFO,MRY,-3.0,77,-19.0,0
34763,2015,8,17,1,DL,LAX,CVG,5.0,1900,-11.0,0
34764,2015,8,17,1,UA,SEA,ORD,112.0,1721,106.0,0
34765,2015,8,17,1,OO,JMS,DVL,21.0,83,17.0,0
34766,2015,8,18,2,MQ,OKC,ORD,-4.0,693,-26.0,0
34767,2015,8,18,2,UA,DCA,IAH,10.0,1208,-11.0,0
34768,2015,8,18,2,WN,BDL,BWI,4.0,283,-3.0,0
34769,2015,8,18,2,WN,MAF,DAL,-3.0,319,-2.0,0
34770,2015,8,18,2,DL,IAD,ATL,-3.0,534,-6.0,0
34771,2015,8,18,2,WN,RNO,DEN,-4.0,804,-6.0,0
34772,2015,8,18,2,EV,BGM,DTW,-8.0,378,-22.0,0
34773,2015,8,18,2,WN,ISP,BWI,-1.0,220,1.0,0
34774,2015,8,18,2,MQ,DAY,LGA,-5.0,549,-7.0,0
34775,2015,8,18,2,OO,RDM,SFO,-4.0,462,-18.0,0
34776,2015,8,18,2,AA,LGA,CLT,3.0,544,-7.0,0
34777,2015,8,18,2,DL,PSC,SLC,-3.0,521,-12.0,0
34778,2015,8,18,2,AS,SEA,LAX,6.0,954,4.0,0
34779,2015,8,18,2,WN,SLC,LAX,-2.0,590,-17.0,0
34780,2015,8,18,2,OO,BTM,SLC,-6.0,358,-33.0,0
34781,2015,8,18,2,B6,SFO,JFK,-2.0,2586,-4.0,0
34782,2015,8,18,2,WN,OKC,DEN,-3.0,495,-1.0,0
34783,2015,8,18,2,AS,ANC,SEA,-9.0,1448,-10.0,0
34784,2015,8,18,2,DL,JAC,SLC,-4.0,205,-10.0,0
34785,2015,8,18,2,AA,TPA,MIA,-4.0,204,-8.0,0
34786,2015,8,18,2,UA,PIT,SFO,63.0,2254,94.0,0
34787,2015,8,18,2,WN,SEA,SAN,-2.0,1050,-11.0,0
34788,2015,8,18,2,DL,FLL,JFK,-3.0,1069,-8.0,0
34789,2015,8,18,2,VX,SFO,SEA,-4.0,679,-12.0,0
34790,2015,8,18,2,WN,DAL,MCO,0.0,973,1.0,0
34791,2015,8,18,2,WN,DAL,SAT,6.0,248,2.0,0
34792,2015,8,18,2,WN,PHX,ABQ,-3.0,328,-4.0,0
34793,2015,8,18,2,WN,HOU,BOS,-2.0,1609,-8.0,0
34794,2015,8,18,2,UA,DEN,MSP,-8.0,680,-33.0,0
34795,2015,8,18,2,EV,DFW,JAN,-3.0,408,-5.0,0
34796,2015,8,18,2,DL,ATL,RSW,0.0,515,-5.0,0
34797,2015,8,18,2,DL,ATL,PNS,-1.0,271,-1.0,0
34798,2015,8,18,2,WN,LAS,BUR,-6.0,223,-8.0,0
34799,2015,8,18,2,WN,LAS,OMA,-3.0,1099,-14.0,0
34800,2015,8,18,2,B6,BWI,BOS,-14.0,369,-19.0,0
34801,2015,8,18,2,DL,BDL,MSP,-3.0,1050,0.0,0
34802,2015,8,18,2,AA,ORD,MIA,15.0,1197,22.0,0
34803,2015,8,18,2,DL,CHS,ATL,40.0,259,41.0,0
34804,2015,8,18,2,WN,PHX,SMF,-5.0,647,-17.0,0
34805,2015,8,18,2,B6,MCO,DCA,0.0,759,1.0,0
34806,2015,8,18,2,OO,PHX,ABQ,-2.0,328,7.0,0
34807,2015,8,18,2,DL,MSP,BZN,-2.0,874,-9.0,0
34808,2015,8,18,2,DL,ATL,SYR,-5.0,794,-8.0,0
34809,2015,8,18,2,EV,ATL,PIA,-5.0,565,14.0,0
34810,2015,8,18,2,UA,DEN,ORD,-2.0,888,-17.0,0
34811,2015,8,18,2,UA,BOS,ORD,-6.0,867,-17.0,0
34812,2015,8,18,2,NK,LAS,CLE,-4.0,1824,-7.0,0
34813,2015,8,18,2,WN,SJC,AUS,0.0,1476,-13.0,0
34814,2015,8,18,2,DL,ORF,ATL,-2.0,516,-8.0,0
34815,2015,8,18,2,WN,TPA,ATL,-1.0,406,-1.0,0
34816,2015,8,18,2,OO,MSP,GRB,-2.0,252,6.0,0
34817,2015,8,18,2,DL,ATL,FLL,7.0,581,8.0,0
34818,2015,8,18,2,WN,ABQ,LAS,-2.0,486,-2.0,0
34819,2015,8,18,2,DL,PHL,ATL,56.0,666,51.0,0
34820,2015,8,18,2,WN,BWI,LAX,90.0,2329,68.0,0
34821,2015,8,18,2,AA,PHX,PDX,-2.0,1009,-4.0,0
34822,2015,8,18,2,F9,DEN,TYS,-6.0,1162,2.0,0
34823,2015,8,18,2,WN,SMF,PHX,3.0,647,-1.0,0
34824,2015,8,18,2,WN,BUR,OAK,-2.0,325,-5.0,0
34825,2015,8,18,2,DL,BOS,DTW,-8.0,632,-13.0,0
34826,2015,8,18,2,DL,MSP,JFK,-3.0,1029,-13.0,0
34827,2015,8,18,2,WN,LAS,SJC,0.0,386,-9.0,0
34828,2015,8,18,2,UA,LAS,SFO,-10.0,414,-9.0,0
34829,2015,8,18,2,B6,AUS,JFK,-6.0,1521,-29.0,0
34830,2015,8,18,2,OO,MFR,SFO,335.0,329,348.0,0
34831,2015,8,18,2,AA,PHL,MSY,-5.0,1089,-9.0,0
34832,2015,8,18,2,AA,DFW,SFO,6.0,1464,6.0,0
34833,2015,8,18,2,UA,EWR,IAH,-6.0,1400,-34.0,0
34834,2015,8,18,2,AA,DCA,DFW,-4.0,1192,-9.0,0
34835,2015,8,18,2,WN,SAT,DAL,0.0,248,2.0,0
34836,2015,8,18,2,DL,PHL,ATL,-1.0,666,2.0,0
34837,2015,8,18,2,WN,PHX,PDX,7.0,1009,-10.0,0
34838,2015,8,18,2,UA,SFO,SLC,-2.0,599,-9.0,0
34839,2015,8,18,2,WN,SAT,MSY,-6.0,494,-9.0,0
34840,2015,8,18,2,NK,LAX,MCI,-6.0,1363,-12.0,0
34841,2015,8,18,2,WN,OKC,DAL,-4.0,181,-5.0,0
34842,2015,8,18,2,AA,DFW,BNA,-3.0,631,-18.0,0
34843,2015,8,18,2,UA,RNO,DEN,4.0,804,-3.0,0
34844,2015,8,18,2,DL,BIL,MSP,-6.0,748,12.0,0
34845,2015,8,18,2,AA,DFW,FLL,0.0,1119,-17.0,0
34846,2015,8,18,2,AS,SIT,SEA,-4.0,861,-2.0,0
34847,2015,8,18,2,AA,PHX,LAX,8.0,370,-7.0,0
34848,2015,8,18,2,WN,LAS,HOU,4.0,1235,-20.0,0
34849,2015,8,18,2,EV,SDF,ORD,3.0,287,-10.0,0
34850,2015,8,18,2,MQ,LCH,DFW,-4.0,295,-8.0,0
34851,2015,8,18,2,WN,BWI,DAL,-2.0,1209,-21.0,0
34852,2015,8,18,2,AA,STT,MIA,1.0,1107,-15.0,0
34853,2015,8,18,2,AA,ORD,MIA,3.0,1197,7.0,0
34854,2015,8,18,2,AA,DFW,CMH,-5.0,926,-29.0,0
34855,2015,8,18,2,AA,PHX,EWR,-4.0,2133,15.0,0
34856,2015,8,18,2,B6,BOS,IAD,36.0,413,72.0,0
34857,2015,8,18,2,WN,HOU,CLT,8.0,920,12.0,0
34858,2015,8,18,2,AS,ORD,SEA,13.0,1721,-10.0,0
34859,2015,8,18,2,WN,LAS,IAD,45.0,2065,25.0,0
34860,2015,8,18,2,AS,SEA,LAX,-2.0,954,-19.0,0
34861,2015,8,18,2,AS,LAX,SEA,-8.0,954,0.0,0
34862,2015,8,18,2,AS,SEA,SNA,-7.0,978,-19.0,0
34863,2015,8,18,2,AA,LGA,DFW,-2.0,1389,-39.0,0
34864,2015,8,18,2,AA,PHL,DFW,77.0,1303,65.0,0
34865,2015,8,18,2,AA,CLT,DTW,89.0,500,76.0,0
34866,2015,8,18,2,EV,DFW,VPS,-8.0,641,-8.0,0
34867,2015,8,18,2,F9,DEN,DFW,3.0,641,-4.0,0
34868,2015,8,18,2,EV,EWR,BNA,-2.0,748,-2.0,0
34869,2015,8,18,2,WN,BWI,FLL,14.0,925,10.0,0
34870,2015,8,18,2,UA,EWR,LAX,23.0,2454,14.0,0
34871,2015,8,18,2,DL,SLC,RNO,-3.0,422,-16.0,0
34872,2015,8,18,2,OO,LAX,RNO,6.0,391,21.0,0
34873,2015,8,18,2,DL,MSP,DTW,43.0,528,54.0,0
34874,2015,8,18,2,WN,LAS,MSY,74.0,1500,55.0,0
34875,2015,8,18,2,MQ,DTW,LGA,22.0,502,19.0,0
34876,2015,8,18,2,EV,IAH,LBB,2.0,458,11.0,0
34877,2015,8,18,2,UA,DCA,IAH,-8.0,1208,-22.0,0
34878,2015,8,18,2,AA,MIA,LGA,-6.0,1096,-14.0,0
34879,2015,8,18,2,DL,ATL,BHM,9.0,134,73.0,0
34880,2015,8,18,2,B6,BOS,PHX,4.0,2300,-7.0,0
34881,2015,8,18,2,OO,IAH,SLC,-7.0,1195,-22.0,0
34882,2015,8,18,2,DL,LGA,BOS,53.0,184,55.0,0
34883,2015,8,18,2,B6,BUF,BOS,203.0,395,205.0,0
34884,2015,8,18,2,DL,ATL,MIA,109.0,594,113.0,0
34885,2015,8,18,2,WN,MCO,HOU,1.0,849,-2.0,0
34886,2015,8,18,2,OO,MSP,SBN,14.0,411,34.0,0
34887,2015,8,18,2,WN,LAX,HOU,21.0,1390,13.0,0
34888,2015,8,18,2,AA,CLT,MCI,42.0,808,64.0,0
34889,2015,8,18,2,WN,DTW,STL,2.0,440,2.0,0
34890,2015,8,18,2,EV,IAH,PNS,-8.0,489,-16.0,0
34891,2015,8,18,2,AA,LGA,DCA,,214,,1
34892,2015,8,18,2,WN,BWI,ALB,-4.0,289,-11.0,0
34893,2015,8,18,2,UA,DEN,DFW,101.0,641,83.0,0
34894,2015,8,18,2,OO,MSP,HLN,-2.0,913,-2.0,0
34895,2015,8,18,2,WN,SEA,OAK,-12.0,672,-16.0,0
34896,2015,8,18,2,AA,PHL,CLT,-5.0,449,-9.0,0
34897,2015,8,18,2,EV,ORD,RIC,82.0,642,89.0,0
34898,2015,8,18,2,AS,SEA,SJC,0.0,697,-9.0,0
34899,2015,8,18,2,WN,CMH,BWI,-8.0,337,-4.0,0
34900,2015,8,18,2,WN,BWI,MDW,117.0,611,101.0,0
34901,2015,8,18,2,EV,ORD,PIA,,130,,1
34902,2015,8,18,2,MQ,MIA,CLE,-1.0,1080,9.0,0
34903,2015,8,18,2,DL,DTW,PHX,4.0,1671,-6.0,0
34904,2015,8,18,2,UA,IAH,LAS,-2.0,1222,-20.0,0
34905,2015,8,18,2,B6,PHX,BOS,17.0,2300,9.0,0
34906,2015,8,18,2,WN,MDW,BUF,118.0,468,115.0,0
34907,2015,8,18,2,DL,ATL,ECP,100.0,240,91.0,0
34908,2015,8,18,2,DL,ATL,IAH,84.0,689,71.0,0
34909,2015,8,18,2,UA,SAN,IAD,-1.0,2253,-8.0,0
34910,2015,8,18,2,F9,DEN,DTW,9.0,1123,-2.0,0
34911,2015,8,18,2,AS,SEA,DFW,-8.0,1660,3.0,0
34912,2015,8,19,3,HA,HNL,OGG,-4.0,100,-8.0,0
34913,2015,8,19,3,AA,MCI,PHX,-6.0,1044,-8.0,0
34914,2015,8,19,3,DL,SEA,SAN,-6.0,1050,-20.0,0
34915,2015,8,19,3,WN,SEA,SNA,9.0,978,-2.0,0
34916,2015,8,19,3,WN,SJU,MCO,-2.0,1189,-5.0,0
34917,2015,8,19,3,WN,DCA,ATL,-8.0,547,-20.0,0
34918,2015,8,19,3,EV,BGM,DTW,236.0,378,229.0,0
34919,2015,8,19,3,DL,MSY,ATL,-1.0,425,-9.0,0
34920,2015,8,19,3,MQ,DAY,LGA,-6.0,549,-10.0,0
34921,2015,8,19,3,UA,FLL,IAH,-3.0,966,-11.0,0
34922,2015,8,19,3,WN,ABQ,LAS,-6.0,486,-11.0,0
34923,2015,8,19,3,WN,BNA,LGA,-4.0,764,-13.0,0
34924,2015,8,19,3,OO,ORD,CLE,-1.0,315,-1.0,0
34925,2015,8,19,3,WN,MHT,MCO,-3.0,1142,-27.0,0
34926,2015,8,19,3,EV,TUL,IAH,-4.0,429,-4.0,0
34927,2015,8,19,3,UA,SNA,IAH,10.0,1346,11.0,0
34928,2015,8,19,3,EV,FSD,ORD,-4.0,462,9.0,0
34929,2015,8,19,3,DL,PVD,ATL,-3.0,903,-18.0,0
34930,2015,8,19,3,AA,MIA,TPA,-7.0,204,-11.0,0
34931,2015,8,19,3,EV,EWR,GSO,-9.0,445,1.0,0
34932,2015,8,19,3,AA,TPA,MIA,-2.0,204,-9.0,0
34933,2015,8,19,3,UA,PIT,DEN,-4.0,1290,-16.0,0
34934,2015,8,19,3,WN,SEA,OAK,4.0,672,-1.0,0
34935,2015,8,19,3,MQ,MGM,DFW,-8.0,622,-6.0,0
34936,2015,8,19,3,AA,SFO,ORD,-8.0,1846,-29.0,0
34937,2015,8,19,3,VX,LAX,EWR,3.0,2454,10.0,0
34938,2015,8,19,3,OO,LAX,SJC,-11.0,308,-32.0,0
34939,2015,8,19,3,AA,ATL,PHL,-1.0,666,-13.0,0
34940,2015,8,19,3,AS,SEA,DTW,0.0,1927,5.0,0
34941,2015,8,19,3,AA,EWR,DFW,0.0,1372,-5.0,0
34942,2015,8,19,3,DL,SLC,SEA,-2.0,689,-6.0,0
34943,2015,8,19,3,MQ,ORD,TVC,-6.0,224,-20.0,0
34944,2015,8,19,3,DL,SLC,LAX,0.0,590,-16.0,0
34945,2015,8,19,3,NK,IAH,MSP,9.0,1034,13.0,0
34946,2015,8,19,3,WN,DTW,STL,-1.0,440,-5.0,0
34947,2015,8,19,3,AA,PHX,DSM,1.0,1149,15.0,0
34948,2015,8,19,3,DL,MSP,TPA,6.0,1306,15.0,0
34949,2015,8,19,3,DL,ATL,CAK,-3.0,528,-5.0,0
34950,2015,8,19,3,DL,MEM,ATL,12.0,332,8.0,0
34951,2015,8,19,3,MQ,LIT,ORD,-7.0,552,-18.0,0
34952,2015,8,19,3,WN,PHX,LAS,1.0,255,23.0,0
34953,2015,8,19,3,WN,BOS,MCI,-5.0,1256,-11.0,0
34954,2015,8,19,3,DL,SLC,DFW,-4.0,989,15.0,0
34955,2015,8,19,3,UA,ORD,DEN,3.0,888,2.0,0
34956,2015,8,19,3,DL,BHM,ATL,-3.0,134,-11.0,0
34957,2015,8,19,3,AA,PHX,GEG,-5.0,1020,-1.0,0
34958,2015,8,19,3,OO,PSP,PHX,0.0,261,-1.0,0
34959,2015,8,19,3,DL,ATL,GSP,-3.0,153,1.0,0
34960,2015,8,19,3,UA,EWR,IAH,7.0,1400,4.0,0
34961,2015,8,19,3,WN,DAL,PIT,3.0,1060,-8.0,0
34962,2015,8,19,3,DL,BOI,MSP,-8.0,1142,-7.0,0
34963,2015,8,19,3,F9,DEN,LGA,255.0,1620,256.0,0
34964,2015,8,19,3,AA,SAN,ORD,-4.0,1723,-18.0,0
34965,2015,8,19,3,AA,DFW,LAX,2.0,1235,-17.0,0
34966,2015,8,19,3,WN,GRR,DEN,9.0,1015,7.0,0
34967,2015,8,19,3,DL,BUF,ATL,15.0,712,8.0,0
34968,2015,8,19,3,UA,SEA,SFO,6.0,679,2.0,0
34969,2015,8,19,3,HA,OGG,OAK,-1.0,2349,8.0,0
34970,2015,8,19,3,B6,EWR,MCO,10.0,937,-1.0,0
34971,2015,8,19,3,DL,LAX,JFK,-5.0,2475,-18.0,0
34972,2015,8,19,3,AA,PHL,IAH,-2.0,1325,40.0,0
34973,2015,8,19,3,MQ,ORD,BWI,-6.0,622,-20.0,0
34974,2015,8,19,3,AA,DFW,STL,3.0,550,-11.0,0
34975,2015,8,19,3,AA,DFW,ELP,52.0,551,54.0,0
34976,2015,8,19,3,AA,DFW,FLL,-3.0,1119,5.0,0
34977,2015,8,19,3,DL,ORD,MSP,2.0,334,-12.0,0
34978,2015,8,19,3,OO,BOI,ORD,-4.0,1437,-4.0,0
34979,2015,8,19,3,WN,BWI,LAS,-2.0,2106,-19.0,0
34980,2015,8,19,3,WN,DEN,IAD,18.0,1452,3.0,0
34981,2015,8,19,3,OO,SJC,LAX,60.0,308,55.0,0
34982,2015,8,19,3,OO,GUC,DEN,-6.0,152,-14.0,0
34983,2015,8,19,3,EV,SAT,DTW,0.0,1214,-3.0,0
34984,2015,8,19,3,WN,SAT,MSY,-6.0,494,0.0,0
34985,2015,8,19,3,MQ,SGF,DFW,-1.0,364,3.0,0
34986,2015,8,19,3,DL,SFO,LAX,2.0,337,-2.0,0
34987,2015,8,19,3,OO,SFO,EUG,61.0,451,67.0,0
34988,2015,8,19,3,AA,DFW,FLL,11.0,1119,39.0,0
34989,2015,8,19,3,OO,ORD,CLT,0.0,599,,0
34990,2015,8,19,3,F9,ORD,MCO,60.0,1005,69.0,0
34991,2015,8,19,3,DL,SLC,DEN,2.0,391,-14.0,0
34992,2015,8,19,3,AA,DCA,LGA,-5.0,214,2.0,0
34993,2015,8,19,3,EV,LEX,ATL,17.0,304,11.0,0
34994,2015,8,19,3,AA,DFW,COS,24.0,592,30.0,0
34995,2015,8,19,3,MQ,MGM,DFW,-5.0,622,-12.0,0
34996,2015,8,19,3,EV,SPI,DFW,-12.0,630,2.0,0
34997,2015,8,19,3,WN,LAS,BOI,6.0,519,5.0,0
34998,2015,8,19,3,EV,FAY,ATL,-7.0,331,-12.0,0
34999,2015,8,19,3,NK,ORD,OAK,6.0,1836,-12.0,0
35000,2015,8,19,3,AS,SFO,PSP,32.0,421,15.0,0
35001,2015,8,19,3,DL,LGA,FLL,-1.0,1076,-12.0,0
35002,2015,8,19,3,DL,MSP,IND,-3.0,503,-4.0,0
35003,2015,8,19,3,AA,CLT,IAH,146.0,912,147.0,0
35004,2015,8,19,3,DL,SAN,MSP,-5.0,1532,-6.0,0
35005,2015,8,19,3,DL,SLC,DFW,-1.0,989,-7.0,0
35006,2015,8,19,3,AS,ANC,CDV,-5.0,160,1.0,0
35007,2015,8,19,3,UA,EWR,TPA,30.0,997,103.0,0
35008,2015,8,19,3,DL,STL,ATL,-4.0,484,12.0,0
35009,2015,8,19,3,B6,SJU,JFK,27.0,1598,-3.0,0
35010,2015,8,19,3,NK,DTW,MSY,71.0,926,77.0,0
35011,2015,8,19,3,AA,DFW,LAX,-2.0,1235,-9.0,0
35012,2015,8,19,3,EV,VPS,DFW,51.0,641,51.0,0
35013,2015,8,19,3,UA,EWR,ATL,217.0,746,201.0,0
35014,2015,8,19,3,AA,LGA,DCA,-1.0,214,12.0,0
35015,2015,8,19,3,MQ,DFW,MAF,-10.0,309,-3.0,0
35016,2015,8,19,3,WN,CLE,MDW,0.0,307,-6.0,0
35017,2015,8,19,3,WN,PIT,LAS,0.0,1910,1.0,0
35018,2015,8,19,3,AA,DFW,LAX,1.0,1235,-16.0,0
35019,2015,8,19,3,WN,ATL,HOU,106.0,696,98.0,0
35020,2015,8,19,3,AA,DFW,AUS,0.0,190,-8.0,0
35021,2015,8,19,3,UA,RDU,ORD,56.0,646,49.0,0
35022,2015,8,19,3,NK,MYR,CLE,-9.0,557,-21.0,0
35023,2015,8,19,3,WN,DAL,DTW,136.0,981,114.0,0
35024,2015,8,19,3,EV,ATL,CAE,-1.0,192,14.0,0
35025,2015,8,19,3,WN,IAD,MDW,5.0,577,58.0,0
35026,2015,8,19,3,OO,ORD,CID,94.0,196,96.0,0
35027,2015,8,19,3,DL,MSP,JAC,72.0,872,55.0,0
35028,2015,8,19,3,WN,LAX,SJC,62.0,308,61.0,0
35029,2015,8,19,3,WN,CRP,HOU,,187,,1
35030,2015,8,19,3,WN,SEA,PHX,50.0,1107,44.0,0
35031,2015,8,19,3,VX,LAX,SFO,-4.0,337,-3.0,0
35032,2015,8,19,3,WN,JAX,ATL,-7.0,270,-12.0,0
35033,2015,8,19,3,WN,LAS,MKE,-1.0,1524,-9.0,0
35034,2015,8,19,3,AA,DFW,IAD,21.0,1172,5.0,0
35035,2015,8,19,3,OO,LAX,OAK,30.0,337,28.0,0
35036,2015,8,19,3,UA,CLE,LAX,1.0,2052,-12.0,0
35037,2015,8,19,3,DL,BHM,ATL,16.0,134,19.0,0
35038,2015,8,19,3,AA,DFW,SJC,2.0,1438,-13.0,0
35039,2015,8,19,3,EV,CHA,DTW,10.0,505,9.0,0
35040,2015,8,19,3,DL,ATL,MEM,20.0,332,24.0,0
35041,2015,8,19,3,WN,SMF,SNA,-2.0,404,0.0,0
35042,2015,8,19,3,WN,MSY,HOU,12.0,302,-3.0,0
35043,2015,8,19,3,DL,JFK,MCO,56.0,944,71.0,0
35044,2015,8,19,3,DL,ATL,DCA,15.0,547,106.0,0
35045,2015,8,19,3,WN,BNA,PIT,95.0,462,92.0,0
35046,2015,8,19,3,DL,DTW,EWR,67.0,488,48.0,0
35047,2015,8,19,3,OO,LAX,TUS,-4.0,451,-11.0,0
